pollutantCode,Facility_INSPIRE_ID,parentCompanyName,nameOfFeature,countryCode,NUTSRegionSourceCode,NUTSRegionSourceName,city,pointGeometryLat,pointGeometryLon,mainActivityCode,mainActivityName,reportingYear,totalPollutantQuantityKg,methodCode,methodName,rn,emissions_tco2,geometry
CO2,IT.CAED/221002005.FACILITY,Acinque Ambiente S.r.l.,TERMOVALORIZZATORE COMO,IT,ITC42,Como,Como,45.7733,9.0725,5(b),Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste,2023,107999880,C,Calculated: calculation method used,1,107999.88,POINT (9.0725 45.7733)
CO2,IT.CAED/210202005.FACILITY,Holcim (Italia) S.p.A.,Holcim (Italia) S.p.A. - unità produttiva di Ternate,IT,ITC41,Varese,COMABBIO,45.7794,8.6794,3(c),"Installations for the production of cement clinker in rotary kilns, lime in rotary kilns, cement or lime in other furnaces. Note to reporters, use Level 3 activity e.g. 3(c)(i), in preference to 3(c). Level 2 activity class (i.e. 3(c)) only to be used where Level 3 is not available.",2023,475942000,C,Calculated: calculation method used,1,475942,POINT (8.6794 45.7794)
CO2,IT.CAED/240122001.FACILITY,UNICALCE S.P.A.,UNICALCE S.P.A. - STABILIMENTO DI VAL BREMBILLA,IT,ITC46,Bergamo,VAL BREMBILLA,45.7886,9.6261,3(c),"Installations for the production of cement clinker in rotary kilns, lime in rotary kilns, cement or lime in other furnaces. Note to reporters, use Level 3 activity e.g. 3(c)(i), in preference to 3(c). Level 2 activity class (i.e. 3(c)) only to be used where Level 3 is not available.",2023,231572000,C,Calculated: calculation method used,1,231572,POINT (9.6261 45.7886)
CO2,IT.CAED/238682003.FACILITY,SILEA SPA,Impianto di termovalorizzazione di Valmadrera,IT,ITC43,Lecco,Valmadrera,45.8378,9.3583,5(b),Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste,2023,137712688,M,Measured: analytical method used,1,137712.688,POINT (9.3583 45.8378)
CO2,IT.CAED/239002006.FACILITY,CONFIDENTIAL,CONFIDENTIAL,IT,ITC43,Lecco,CONFIDENTIAL,45.8392,9.4186,3(c),"Installations for the production of cement clinker in rotary kilns, lime in rotary kilns, cement or lime in other furnaces. Note to reporters, use Level 3 activity e.g. 3(c)(i), in preference to 3(c). Level 2 activity class (i.e. 3(c)) only to be used where Level 3 is not available.",2023,116462000,C,Calculated: calculation method used,1,116462,POINT (9.4186 45.8392)
CO2,IT.CAED/210322001.FACILITY,CONFIDENTIAL,CONFIDENTIAL,IT,ITC41,Varese,CONFIDENTIAL,45.8872,8.6664,3(c),"Installations for the production of cement clinker in rotary kilns, lime in rotary kilns, cement or lime in other furnaces. Note to reporters, use Level 3 activity e.g. 3(c)(i), in preference to 3(c). Level 2 activity class (i.e. 3(c)) only to be used where Level 3 is not available.",2023,494523000,C,Calculated: calculation method used,1,494523,POINT (8.6664 45.8872)
CO2,ES.CAED/008153000.FACILITY,NATURGY CICLOS COMBINADOS S.L.,CENTRAL TERMICA DE CICLE COMBINAT (PORT DE BARCELONA),ES,ES511,Barcelona,Barcelona,41.338591,2.160452,1(c),Thermal power stations and other combustion installations,2024,420000000,C,Calculated: calculation method used,1,420000,POINT (2.160452 41.338591)
CO2,ES.CAED/000306000.FACILITY,"CALES DE PACHS,S.A.",CALES DE PACHS,ES,ES511,Barcelona,Pacs del Penedès,41.366699,1.684755,3(c)(ii),Installations for the production of lime in rotary kilns,2024,105000000,C,Calculated: calculation method used,1,105000,POINT (1.684755 41.366699)
CO2,ES.CAED/000296000.FACILITY,"CEMENTOS MOLINS INDUSTRIAL, SAU",CEMENTOS MOLINS INDUSTRIAL (SANT VICENÇ DELS HORTS),ES,ES511,Barcelona,Sant Vicenç dels Horts,41.408723,1.999262,3(c)(i),Installations for the production of cement clinker in rotary kilns,2024,905000000,C,Calculated: calculation method used,1,905000,POINT (1.999262 41.408723)
CO2,ES.CAED/004857000.FACILITY,"TRACTAMENT I SELECCIÓ DE RESIDUS, SA",PLANTA DE VALORITZACIO ENERGETICA DE SANT ADRIA DE BESOS,ES,ES511,Barcelona,Sant Adrià de Besòs,41.419171,2.229837,5(b),Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste,2024,323000000,C,Calculated: calculation method used,1,323000,POINT (2.229837 41.419171)
CO2,ES.CAED/008402000.FACILITY,"ENDESA GENERACIÓN, S.A.",CENTRAL TERMICA DE CICLE COMBINAT (SANT ADRIÀ DE BESÒS - GRUP 5),ES,ES511,Barcelona,Sant Adrià de Besòs,41.420804,2.231541,1(c),Thermal power stations and other combustion installations,2024,695000000,C,Calculated: calculation method used,1,695000,POINT (2.231541 41.420804)
CO2,ES.CAED/004848000.FACILITY,NATURGY CICLOS COMBINADOS S.L.,CENTRAL TERMICA DE CICLE COMBINAT (SANT ADRIÀ DE BESÒS - GRUPS 3 I 4),ES,ES511,Barcelona,Sant Adrià de Besòs,41.420832,2.228956,1(c),Thermal power stations and other combustion installations,2024,607000000,C,Calculated: calculation method used,1,607000,POINT (2.228956 41.420832)
CO2,ES.CAED/002585000.FACILITY,"CEMEX ESPAÑA OPERACIONES, S.L.U.","CEMEX ESPAÑA OPERACIONES, S.L.U. - PLANTA DE MORATA",ES,ES243,Zaragoza,MORATA DE JALON,41.475622,-1.488365,3(c)(i),Installations for the production of cement clinker in rotary kilns,2024,284000000,C,Calculated: calculation method used,1,284000,POINT (-1.488365 41.475622)
CO2,ES.CAED/000144000.FACILITY,HOLCIM ESPAÑA SAU,FÁBRICA DE MONTCADA (LAFARGEHOLCIM ESPAÑA SAU),ES,ES511,Barcelona,Montcada i Reixac,41.477659,2.186544,3(c)(i),Installations for the production of cement clinker in rotary kilns,2024,424000000,C,Calculated: calculation method used,1,424000,POINT (2.186544 41.477659)
CO2,ES.CAED/006516000.FACILITY,GAS Y ELECTRICIDAD GENERACIÓN,CENTRAL CICLO COMBINADO CA'S TRESORER,ES,ES532,Mallorca,PALMA,39.567803,2.689966,1(c),Thermal power stations and other combustion installations,2024,829000000,C,Calculated: calculation method used,1,829000,POINT (2.689966 39.567803)
CO2,ES.CAED/000132000.FACILITY,"TIRME, S.A.","TIRME,S.A. COMPLEJO DE TRATAMIENTO INTEGRAL DE RESIDUOS URBANOS DE SON REUS",ES,ES532,Mallorca,PALMA,39.644351,2.681217,5(b),Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste,2024,560000000,M,Measured: analytical method used,1,560000,POINT (2.681217 39.644351)
CO2,ES.CAED/000136000.FACILITY,GAS Y ELECTRICIDAD GENERACIÓN,C.T.C.C. SON REUS,ES,ES532,Mallorca,PALMA,39.648724,2.680348,1(c),Thermal power stations and other combustion installations,2024,503000000,C,Calculated: calculation method used,1,503000,POINT (2.680348 39.648724)
CO2,ES.CAED/000138000.FACILITY,GAS Y ELECTRICIDAD GENERACIÓN,C.D.E. MAÓ,ES,ES533,Menorca,MAO,39.896436,4.259713,1(c),Thermal power stations and other combustion installations,2024,331000000,C,Calculated: calculation method used,1,331000,POINT (4.259713 39.896436)
CO2,FR.CAED/13703.FACILITY,PAPREC ENERGIES 66,PAPREC ENERGIES 66,FR,FRJ15,Pyrénées-Orientales,CALCE,42.73443,2.76435,5(b),Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste,2024,197000000,C,Calculated: calculation method used,1,197000,POINT (2.76435 42.73443)
CO2,FR.CAED/8921.FACILITY,LAFARGE CIMENTS,LAFARGE CIMENTS,FR,FRJ11,Aude,PORT LA NOUVELLE,43.02208,3.0325,3(c)(i),Installations for the production of cement clinker in rotary kilns,2024,454000000,C,Calculated: calculation method used,1,454000,POINT (3.0325 43.02208)
CO2,FR.CAED/9077.FACILITY,SAS,OCTAV,FR,FRJ13,Hérault,LUNEL VIEL,43.67549,4.0814,5(b),Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste,2024,127000000,C,Calculated: calculation method used,1,127000,POINT (4.0814 43.67549)
CO2,FR.CAED/9155.FACILITY,EVOLIA,EVOLIA,FR,FRJ12,Gard,NIMES,43.79115,4.34382,5(b),Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste,2024,108000000,E,Estimated,1,108000,POINT (4.34382 43.79115)
CO2,FR.CAED/8958.FACILITY,CIMENTS CALCIA - HEIDELBERG MATERIALS FRANCE CIMENTS HMF C,HEIDELBERG MATERIALS FRANCE CIMENTS,FR,FRJ12,Gard,BEAUCAIRE,43.79239,4.53224,3(c)(i),Installations for the production of cement clinker in rotary kilns,2024,391000000,C,Calculated: calculation method used,1,391000,POINT (4.53224 43.79239)
CO2,FR.CAED/8983.FACILITY,FERROGLOBE,FERROGLOBE FRANCE,FR,FRJ12,Gard,LAUDUN L ARDOISE,44.09091,4.69729,2(d),Ferrous metal foundries with a production capacity of 20 tonnes per day,2024,184000000,C,Calculated: calculation method used,1,184000,POINT (4.69729 44.09091)
CO2,FR.CAED/10017.FACILITY,LAFARGE CIMENTS,LAFARGE CIMENTS,FR,FRJ23,Haute-Garonne,MARTRES TOLOSANE,43.19431,0.99741,3(c)(i),Installations for the production of cement clinker in rotary kilns,2024,439000000,C,Calculated: calculation method used,1,439000,POINT (0.99741 43.19431)
CO2,FR.CAED/9964.FACILITY,SETMI,SOC D'EXPLOITATION THERMIQUE DU MIRAIL,FR,FRJ23,Haute-Garonne,TOULOUSE,43.55826,1.39858,5(b),Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste,2024,173000000,C,Calculated: calculation method used,1,173000,POINT (1.39858 43.55826)
CO2,FR.CAED/10012.FACILITY,SAS,ECONOTRE,FR,FRJ23,Haute-Garonne,BESSIERES,43.80083,1.59807,5(b),Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste,2024,188000000,C,Calculated: calculation method used,1,188000,POINT (1.59807 43.80083)
CO2,FR.CAED/5097.FACILITY,LAFARGE CIMENTS,LAFARGE CIMENTS,FR,FRK22,Ardèche,LE TEIL,44.52186,4.68728,3(c)(i),Installations for the production of cement clinker in rotary kilns,2024,591000000,C,Calculated: calculation method used,1,591000,POINT (4.68728 44.52186)
