plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,emission_cmf_type,plume_bounds,instrument,mission_phase,published_at,modified,emission_version,processing_software,gsd,sensitivity_mode,off_nadir,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png 
tan20250416t115033c00s4001-B,33.68387798684842,-7.434886940514745,2025-04-16T11:50:33+00,Electricity Generation (1A1),CO2,mfal,"[-7.448426578748456, 33.65797615897518, -7.410805427132681, 33.689014980317474]",tan,production,2025-05-16 12:20:25.007338+00:00,2025-05-16 12:20:25.006111+00:00,v3,3.12.0,34.57025377467884,maximum_sensitivity,29.241830559563926,198577.3439600059,55188.19096257018,3.2129629629629632,0.17322487901731223,339.35593600032405,8.81959771317641,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/04/16/tan20250416t115033c00s4001-B/tan20250416t115033c00s4001-B_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/04/16/tan20250416t115033c00s4001-B/tan20250416t115033c00s4001-B_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/04/16/tan20250416t115033c00s4001-B/tan20250416t115033c00s4001-B_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/04/16/tan20250416t115033c00s4001-B/tan20250416t115033c00s4001-B_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/04/16/tan20250416t115033c00s4001-B/tan20250416t115033c00s4001-B_l3a-vis-co2-mfa-v3_rgb.png
tan20250415t092351c00s4001-C,30.880048468214664,29.462097707071507,2025-04-15T09:23:51+00,Electricity Generation (1A1),CO2,mfal,"[29.445548325230707, 30.862397186468122, 29.481708959427554, 30.89370234095397]",tan,production,2025-05-28 15:57:33.180780+00:00,2025-05-28 15:57:33.262677+00:00,v3,3.12.0,35.12901272546105,maximum_sensitivity,19.797683052554916,114604.57973684055,19795.9641411648,3.4537037037037037,0.249828473393186,330.3299021184476,4.786319792908278,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/04/15/tan20250415t092351c00s4001-C/tan20250415t092351c00s4001-C_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/04/15/tan20250415t092351c00s4001-C/tan20250415t092351c00s4001-C_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/04/15/tan20250415t092351c00s4001-C/tan20250415t092351c00s4001-C_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/04/15/tan20250415t092351c00s4001-C/tan20250415t092351c00s4001-C_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/04/15/tan20250415t092351c00s4001-C/tan20250415t092351c00s4001-C_l3a-vis-co2-mfa-v3_rgb.png
tan20250406t090959c00s4001-A,28.92138879542034,31.007560172924713,2025-04-06T09:09:59+00,Electricity Generation (1A1),CO2,mfal,"[30.994786134250162, 28.91202394550365, 31.02994506767295, 28.9427962116447]",tan,first_light,2025-05-06 09:19:50.505468+00:00,2025-05-06 09:19:50.503915+00:00,v3,3.8.1-alpha.2+hotfix.245.1360bd52,32.91444817887665,standard_sensitivity,6.4392113596474525,935841.2302821982,383975.17520713725,8.944444444444445,0.649073413641552,199.32769203182397,5.439563725644721,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/04/06/tan20250406t090959c00s4001-A/tan20250406t090959c00s4001-A_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/04/06/tan20250406t090959c00s4001-A/tan20250406t090959c00s4001-A_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/04/06/tan20250406t090959c00s4001-A/tan20250406t090959c00s4001-A_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/04/06/tan20250406t090959c00s4001-A/tan20250406t090959c00s4001-A_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/04/06/tan20250406t090959c00s4001-A/tan20250406t090959c00s4001-A_l3a-vis-co2-mfa-v3_rgb.png
tan20250330t090837c00s4001-C,29.821643395937215,31.30820669720478,2025-03-30T09:08:37+00,Other,CO2,mfal,"[31.291544207748746, 29.81234462915538, 31.327330575721184, 29.843390148505932]",tan,first_light,2025-04-29 09:19:45.159800+00:00,2025-04-29 09:19:45.158451+00:00,v3,3.8.0,32.91775693534496,standard_sensitivity,6.293624714729782,231270.43021916263,108931.85904803389,1.4166666666666667,0.4974213340208627,229.5297116511928,23.340066276473987,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/30/tan20250330t090837c00s4001-C/tan20250330t090837c00s4001-C_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/30/tan20250330t090837c00s4001-C/tan20250330t090837c00s4001-C_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/03/30/tan20250330t090837c00s4001-C/tan20250330t090837c00s4001-C_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/30/tan20250330t090837c00s4001-C/tan20250330t090837c00s4001-C_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/30/tan20250330t090837c00s4001-C/tan20250330t090837c00s4001-C_l3a-vis-co2-mfa-v3_rgb.png
tan20250330t090837c00s4001-H,29.776626114706474,31.29830251355517,2025-03-30T09:08:37+00,Electricity Generation (1A1),CO2,mfal,"[31.27901718639814, 29.764278193997487, 31.315096460047123, 29.795322905983845]",tan,first_light,2025-04-29 09:19:45.469564+00:00,2025-04-29 09:19:45.468259+00:00,v3,3.8.0,32.91775693534496,standard_sensitivity,6.293624714729782,,,1.4166666666666667,0.5051178406291058,224.58036847950763,23.870327413754932,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/30/tan20250330t090837c00s4001-H/tan20250330t090837c00s4001-H_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/30/tan20250330t090837c00s4001-H/tan20250330t090837c00s4001-H_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/03/30/tan20250330t090837c00s4001-H/tan20250330t090837c00s4001-H_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/30/tan20250330t090837c00s4001-H/tan20250330t090837c00s4001-H_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/30/tan20250330t090837c00s4001-H/tan20250330t090837c00s4001-H_l3a-vis-co2-mfa-v3_rgb.png
tan20250330t090837c00s4001-I,30.107333152032012,31.267936984620263,2025-03-30T09:08:37+00,Electricity Generation (1A1),CO2,mfal,"[31.249336053185324, 30.0952052082433, 31.28490891290868, 30.125977819345508]",tan,first_light,2025-04-29 09:19:45.373806+00:00,2025-04-29 09:19:45.372364+00:00,v3,3.8.0,32.91775693534496,standard_sensitivity,6.293624714729782,,,1.6944444444444446,0.3068155838107573,205.03764855039037,21.847137612604918,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/30/tan20250330t090837c00s4001-I/tan20250330t090837c00s4001-I_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/30/tan20250330t090837c00s4001-I/tan20250330t090837c00s4001-I_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/03/30/tan20250330t090837c00s4001-I/tan20250330t090837c00s4001-I_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/30/tan20250330t090837c00s4001-I/tan20250330t090837c00s4001-I_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/30/tan20250330t090837c00s4001-I/tan20250330t090837c00s4001-I_l3a-vis-co2-mfa-v3_rgb.png
tan20250330t090837c00s4001-J,30.124636193547516,31.237582439808932,2025-03-30T09:08:37+00,Electricity Generation (1A1),CO2,mfal,"[31.21699046889648, 30.11021097602829, 31.25319329955737, 30.141253810730337]",tan,first_light,2025-04-29 09:19:45.566377+00:00,2025-04-29 09:19:45.551674+00:00,v3,3.8.0,32.91775693534496,standard_sensitivity,6.293624714729782,,,1.6944444444444446,0.3068155838107573,205.03764855039037,21.847137612604918,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/30/tan20250330t090837c00s4001-J/tan20250330t090837c00s4001-J_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/30/tan20250330t090837c00s4001-J/tan20250330t090837c00s4001-J_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/03/30/tan20250330t090837c00s4001-J/tan20250330t090837c00s4001-J_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/30/tan20250330t090837c00s4001-J/tan20250330t090837c00s4001-J_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/30/tan20250330t090837c00s4001-J/tan20250330t090837c00s4001-J_l3a-vis-co2-mfa-v3_rgb.png
tan20250328t102712c00s4001-A,32.788275747665864,12.674744944704543,2025-03-28T10:27:12+00,Electricity Generation (1A1),CO2,mfal,"[12.503675031217403, 32.68418112954405, 12.870055917449957, 32.992015947254664]",tan,first_light,2025-04-27 11:19:45.070256+00:00,2025-04-27 11:19:45.069118+00:00,v3,3.6.3,36.100068746609466,standard_sensitivity,29.93376153204105,326911.2013126879,88723.66626912304,5.148148148148148,0.18885257457751028,278.682133739111,12.319266577038901,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/28/tan20250328t102712c00s4001-A/tan20250328t102712c00s4001-A_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/28/tan20250328t102712c00s4001-A/tan20250328t102712c00s4001-A_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/03/28/tan20250328t102712c00s4001-A/tan20250328t102712c00s4001-A_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/28/tan20250328t102712c00s4001-A/tan20250328t102712c00s4001-A_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/28/tan20250328t102712c00s4001-A/tan20250328t102712c00s4001-A_l3a-vis-co2-mfa-v3_rgb.png
tan20250326t084108c00s4001-C,32.215207096213035,36.19999195266678,2025-03-26T08:41:08+00,Other,CO2,mfal,"[36.17979267799984, 32.20225694953964, 36.21677576732118, 32.23327594348066]",tan,first_light,2025-05-28 15:06:35.070043+00:00,2025-05-28 15:06:35.249869+00:00,v3,3.17.0,36.187993482393026,standard_sensitivity,23.93718488118379,,,3.425925925925926,0.29513661945387465,146.66653499840578,1.6997666645132412,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/26/tan20250326t084108c00s4001-C/tan20250326t084108c00s4001-C_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/26/tan20250326t084108c00s4001-C/tan20250326t084108c00s4001-C_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/03/26/tan20250326t084108c00s4001-C/tan20250326t084108c00s4001-C_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/26/tan20250326t084108c00s4001-C/tan20250326t084108c00s4001-C_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/26/tan20250326t084108c00s4001-C/tan20250326t084108c00s4001-C_l3a-vis-co2-mfa-v3_rgb.png
tan20250319t101052c00s4001-A,44.73069658784556,21.211513039851837,2025-03-19T10:10:52+00,Electricity Generation (1A1),CO2,mfal,"[21.1955797491752, 44.717836308215205, 21.238465816316175, 44.74857182405199]",tan,first_light,2025-04-18 10:19:40.278990+00:00,2025-04-18 10:19:40.276962+00:00,v3,3.6.2,37.487385051985434,standard_sensitivity,29.502942437548,,,1.1296296296296298,0.17616942213370784,307.07449058474447,12.793754632891392,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/19/tan20250319t101052c00s4001-A/tan20250319t101052c00s4001-A_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/19/tan20250319t101052c00s4001-A/tan20250319t101052c00s4001-A_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/03/19/tan20250319t101052c00s4001-A/tan20250319t101052c00s4001-A_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/19/tan20250319t101052c00s4001-A/tan20250319t101052c00s4001-A_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/19/tan20250319t101052c00s4001-A/tan20250319t101052c00s4001-A_l3a-vis-co2-mfa-v3_rgb.png
tan20250306t092944c00s4001-A,42.253375311307025,26.134832727363317,2025-03-06T09:29:44+00,Electricity Generation (1A1),CO2,mfal,"[26.113654146946555, 42.23589805139301, 26.15482208871602, 42.26664036342778]",tan,first_light,2025-04-15 14:12:49.534149+00:00,2025-04-15 14:12:49.556231+00:00,v3,3.0.1,34.47338773067205,standard_sensitivity,15.93334803531677,,,1.027777777777778,0.1039349274103873,232.32547676567123,6.186916501791739,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/06/tan20250306t092944c00s4001-A/tan20250306t092944c00s4001-A_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/06/tan20250306t092944c00s4001-A/tan20250306t092944c00s4001-A_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/03/06/tan20250306t092944c00s4001-A/tan20250306t092944c00s4001-A_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/06/tan20250306t092944c00s4001-A/tan20250306t092944c00s4001-A_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/06/tan20250306t092944c00s4001-A/tan20250306t092944c00s4001-A_l3a-vis-co2-mfa-v3_rgb.png
tan20250305t101150c00s4001-A,32.78826826708996,12.671835061349611,2025-03-05T10:11:50+00,Electricity Generation (1A1),CO2,mfal,"[12.63010304906328, 32.762771587833875, 12.682411247946446, 32.80701737121421]",tan,first_light,2025-04-15 14:03:35.618891+00:00,2025-04-15 14:03:35.742968+00:00,v3,3.0.1,37.92345052444744,standard_sensitivity,29.6363361546219,,,5.203703703703703,0.1385799032138495,95.0006098385439,2.944406219947853,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/05/tan20250305t101150c00s4001-A/tan20250305t101150c00s4001-A_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/05/tan20250305t101150c00s4001-A/tan20250305t101150c00s4001-A_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/03/05/tan20250305t101150c00s4001-A/tan20250305t101150c00s4001-A_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/05/tan20250305t101150c00s4001-A/tan20250305t101150c00s4001-A_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/03/05/tan20250305t101150c00s4001-A/tan20250305t101150c00s4001-A_l3a-vis-co2-mfa-v3_rgb.png
emi20250217t094940p07004-A,31.26998047133098,36.4475919629015,2025-02-17T09:49:40+00,Electricity Generation (1A1),CO2,mfal,"[36.412826433631366, 31.25810043249271, 36.48159686600915, 31.316869733653697]",emi,production,2025-07-18 15:46:42.909481+00:00,2025-07-18 15:46:42.973879+00:00,v3,3.18.1,,,,295593.92901752004,61858.82374616398,3.1203703703703702,0.6010678654487956,171.99847470611667,3.5598846830311963,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/02/17/emi20250217t094940p07004-A/emi20250217t094940p07004-A_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/02/17/emi20250217t094940p07004-A/emi20250217t094940p07004-A_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/02/17/emi20250217t094940p07004-A/emi20250217t094940p07004-A_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/02/17/emi20250217t094940p07004-A/emi20250217t094940p07004-A_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/02/17/emi20250217t094940p07004-A/emi20250217t094940p07004-A_l3a-vis-co2-mfa-v3_rgb.png
emi20250216t103752p07005-A,29.79784516363634,32.1482814145148,2025-02-16T10:37:52+00,Electricity Generation (1A1),CO2,mfal,"[32.113928579664766, 29.768117425713825, 32.18113197516891, 29.826435793941027]",emi,production,2025-05-23 17:20:28.933517+00:00,2025-05-23 17:20:28.997095+00:00,v3,3.6.3,,,,3159227.414570914,492544.1312225698,2.7037037037037037,0.17022941028565014,321.33309255017156,1.8857457376606155,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/02/16/emi20250216t103752p07005-A/emi20250216t103752p07005-A_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/02/16/emi20250216t103752p07005-A/emi20250216t103752p07005-A_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/02/16/emi20250216t103752p07005-A/emi20250216t103752p07005-A_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/02/16/emi20250216t103752p07005-A/emi20250216t103752p07005-A_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/02/16/emi20250216t103752p07005-A/emi20250216t103752p07005-A_l3a-vis-co2-mfa-v3_rgb.png
emi20250216t103740p07004-A,29.80502131733452,32.09284597458151,2025-02-16T10:37:40+00,Other,CO2,mfal,"[32.078830021469365, 29.761309352474772, 32.14585071144272, 29.819473172753003]",emi,production,2025-05-23 17:20:28.933517+00:00,2025-05-23 17:20:29.140374+00:00,v3,3.6.3,,,,,,1.9166666666666667,0.06000685831859129,338.6683322396841,4.191336536986243,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/02/16/emi20250216t103740p07004-A/emi20250216t103740p07004-A_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/02/16/emi20250216t103740p07004-A/emi20250216t103740p07004-A_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/02/16/emi20250216t103740p07004-A/emi20250216t103740p07004-A_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/02/16/emi20250216t103740p07004-A/emi20250216t103740p07004-A_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/02/16/emi20250216t103740p07004-A/emi20250216t103740p07004-A_l3a-vis-co2-mfa-v3_rgb.png
emi20250216t103740p07004-B,30.466189226434636,31.9244313013304,2025-02-16T10:37:40+00,Electricity Generation (1A1),CO2,mfal,"[31.894007897568834, 30.432839578124863, 31.96206644205528, 30.490998020163524]",emi,production,2025-07-18 15:03:50.964572+00:00,2025-07-18 15:03:51.174061+00:00,v3,3.18.1,,,,,,2.314814814814815,0.06928995160692479,299.33329571956085,1.2472560687811518,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/02/16/emi20250216t103740p07004-B/emi20250216t103740p07004-B_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/02/16/emi20250216t103740p07004-B/emi20250216t103740p07004-B_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/02/16/emi20250216t103740p07004-B/emi20250216t103740p07004-B_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/02/16/emi20250216t103740p07004-B/emi20250216t103740p07004-B_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/02/16/emi20250216t103740p07004-B/emi20250216t103740p07004-B_l3a-vis-co2-mfa-v3_rgb.png
emi20250212t134700p09015-D,31.806928718073053,5.995403686321538,2025-02-12T13:47:00+00,Electricity Generation (1A1),CO2,mfal,"[5.957242922315888, 31.775565905156974, 6.025698318100496, 31.833742710901365]",emi,production,2025-05-14 21:46:29.650583+00:00,2025-05-14 21:46:30.327367+00:00,v3,3.6.3,,,,186672.1819733336,39589.03832902855,2.8796296296296298,0.06547285010986549,50.6670094218673,3.6827379101820776,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/02/12/emi20250212t134700p09015-D/emi20250212t134700p09015-D_l3a-vis-co2-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/02/12/emi20250212t134700p09015-D/emi20250212t134700p09015-D_l3a-vis-co2-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-co2-mfal-v3/2025/02/12/emi20250212t134700p09015-D/emi20250212t134700p09015-D_l3a-ime-co2-mfal-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/02/12/emi20250212t134700p09015-D/emi20250212t134700p09015-D_l3a-vis-co2-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-co2-mfa-v3/2025/02/12/emi20250212t134700p09015-D/emi20250212t134700p09015-D_l3a-vis-co2-mfa-v3_rgb.png
